Periodo;Año;Municipio;Tipo;Valor;;;;;;;;;
1/1/2017;2017;Saladillo;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2018;2018;Saladillo;Total de víctimas de homicidios dolosos;2;;;;;;;;;
1/1/2018;2018;Saladillo;Total de víctimas de lesiones dolosas;11;;;;;;;;;
1/1/2018;2018;Saladillo;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2018;2018;Saladillo;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2019;2019;Saladillo;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2019;2019;Saladillo;Total de víctimas de lesiones dolosas;65;;;;;;;;;
1/1/2019;2019;Saladillo;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2019;2019;Saladillo;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2020;2020;Saladillo;Total de víctimas de homicidios dolosos;2;;;;;;;;;
1/1/2020;2020;Saladillo;Total de víctimas de lesiones dolosas;73;;;;;;;;;
1/1/2020;2020;Saladillo;Total de víctimas de otros delitos contra la integridad sexual;19;;;;;;;;;
1/1/2020;2020;Saladillo;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2021;2021;Saladillo;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2021;2021;Saladillo;Total de víctimas de lesiones dolosas;114;;;;;;;;;
1/1/2021;2021;Saladillo;Total de víctimas de otros delitos contra la integridad sexual;42;;;;;;;;;
1/1/2021;2021;Saladillo;Total de víctimas de violaciones;7;;;;;;;;;
1/1/2014;2014;Salliqueló;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2014;2014;Salliqueló;Total de víctimas de lesiones dolosas;26;;;;;;;;;
1/1/2014;2014;Salliqueló;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;Salliqueló;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2015;2015;Salliqueló;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2015;2015;Salliqueló;Total de víctimas de lesiones dolosas;16;;;;;;;;;
1/1/2015;2015;Salliqueló;Total de víctimas de otros delitos contra la integridad sexual;6;;;;;;;;;
1/1/2015;2015;Salliqueló;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2016;2016;Salliqueló;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2016;2016;Salliqueló;Total de víctimas de lesiones dolosas;13;;;;;;;;;
1/1/2016;2016;Salliqueló;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2016;2016;Salliqueló;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2017;2017;Salliqueló;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2017;2017;Salliqueló;Total de víctimas de lesiones dolosas;6;;;;;;;;;
1/1/2017;2017;Salliqueló;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2017;2017;Salliqueló;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2018;2018;Salliqueló;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2018;2018;Salliqueló;Total de víctimas de lesiones dolosas;7;;;;;;;;;
1/1/2018;2018;Salliqueló;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2018;2018;Salliqueló;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2019;2019;Salliqueló;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2019;2019;Salliqueló;Total de víctimas de lesiones dolosas;16;;;;;;;;;
1/1/2019;2019;Salliqueló;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2019;2019;Salliqueló;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2020;2020;Salliqueló;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2020;2020;Salliqueló;Total de víctimas de lesiones dolosas;16;;;;;;;;;
1/1/2020;2020;Salliqueló;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2020;2020;Salliqueló;Total de víctimas de violaciones;3;;;;;;;;;
1/1/2021;2021;Salliqueló;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2021;2021;Salliqueló;Total de víctimas de lesiones dolosas;27;;;;;;;;;
1/1/2021;2021;Salliqueló;Total de víctimas de otros delitos contra la integridad sexual;8;;;;;;;;;
1/1/2021;2021;Salliqueló;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2014;2014;Salto;Total de víctimas de homicidios dolosos;4;;;;;;;;;
1/1/2014;2014;Salto;Total de víctimas de lesiones dolosas;186;;;;;;;;;
1/1/2014;2014;Salto;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;Salto;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2015;2015;Salto;Total de víctimas de homicidios dolosos;2;;;;;;;;;
1/1/2015;2015;Salto;Total de víctimas de lesiones dolosas;107;;;;;;;;;
1/1/2015;2015;Salto;Total de víctimas de otros delitos contra la integridad sexual;21;;;;;;;;;
1/1/2015;2015;Salto;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2016;2016;Salto;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2016;2016;Salto;Total de víctimas de lesiones dolosas;68;;;;;;;;;
1/1/2016;2016;Salto;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2016;2016;Salto;Total de víctimas de violaciones;3;;;;;;;;;
1/1/2017;2017;Salto;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2017;2017;Salto;Total de víctimas de lesiones dolosas;82;;;;;;;;;
1/1/2017;2017;Salto;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2017;2017;Salto;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2018;2018;Salto;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2018;2018;Salto;Total de víctimas de lesiones dolosas;111;;;;;;;;;
1/1/2018;2018;Salto;Total de víctimas de otros delitos contra la integridad sexual;3;;;;;;;;;
1/1/2018;2018;Salto;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2019;2019;Salto;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2019;2019;Salto;Total de víctimas de lesiones dolosas;99;;;;;;;;;
1/1/2019;2019;Salto;Total de víctimas de otros delitos contra la integridad sexual;4;;;;;;;;;
1/1/2019;2019;Salto;Total de víctimas de violaciones;6;;;;;;;;;
1/1/2020;2020;Salto;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2020;2020;Salto;Total de víctimas de lesiones dolosas;147;;;;;;;;;
1/1/2020;2020;Salto;Total de víctimas de otros delitos contra la integridad sexual;23;;;;;;;;;
1/1/2020;2020;Salto;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2021;2021;Salto;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2021;2021;Salto;Total de víctimas de lesiones dolosas;127;;;;;;;;;
1/1/2021;2021;Salto;Total de víctimas de otros delitos contra la integridad sexual;54;;;;;;;;;
1/1/2021;2021;Salto;Total de víctimas de violaciones;7;;;;;;;;;
1/1/2014;2014;San Andrés de Giles;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2014;2014;San Andrés de Giles;Total de víctimas de lesiones dolosas;16;;;;;;;;;
1/1/2014;2014;San Andrés de Giles;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;San Andrés de Giles;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2015;2015;San Andrés de Giles;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2015;2015;San Andrés de Giles;Total de víctimas de lesiones dolosas;18;;;;;;;;;
1/1/2015;2015;San Andrés de Giles;Total de víctimas de otros delitos contra la integridad sexual;7;;;;;;;;;
1/1/2015;2015;San Andrés de Giles;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2016;2016;San Andrés de Giles;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2016;2016;San Andrés de Giles;Total de víctimas de lesiones dolosas;2;;;;;;;;;
1/1/2016;2016;San Andrés de Giles;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2016;2016;San Andrés de Giles;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2017;2017;San Andrés de Giles;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2017;2017;San Andrés de Giles;Total de víctimas de lesiones dolosas;1;;;;;;;;;
1/1/2017;2017;San Andrés de Giles;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2017;2017;San Andrés de Giles;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2018;2018;San Andrés de Giles;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2018;2018;San Andrés de Giles;Total de víctimas de lesiones dolosas;6;;;;;;;;;
1/1/2018;2018;San Andrés de Giles;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2018;2018;San Andrés de Giles;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2019;2019;San Andrés de Giles;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2019;2019;San Andrés de Giles;Total de víctimas de lesiones dolosas;34;;;;;;;;;
1/1/2019;2019;San Andrés de Giles;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2019;2019;San Andrés de Giles;Total de víctimas de violaciones;7;;;;;;;;;
1/1/2020;2020;San Andrés de Giles;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2020;2020;San Andrés de Giles;Total de víctimas de lesiones dolosas;26;;;;;;;;;
1/1/2020;2020;San Andrés de Giles;Total de víctimas de otros delitos contra la integridad sexual;29;;;;;;;;;
1/1/2020;2020;San Andrés de Giles;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2021;2021;San Andrés de Giles;Total de víctimas de homicidios dolosos;2;;;;;;;;;
1/1/2021;2021;San Andrés de Giles;Total de víctimas de lesiones dolosas;75;;;;;;;;;
1/1/2021;2021;San Andrés de Giles;Total de víctimas de otros delitos contra la integridad sexual;47;;;;;;;;;
1/1/2021;2021;San Andrés de Giles;Total de víctimas de violaciones;5;;;;;;;;;
1/1/2014;2014;San Antonio de Areco;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2014;2014;San Antonio de Areco;Total de víctimas de lesiones dolosas;123;;;;;;;;;
1/1/2014;2014;San Antonio de Areco;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;San Antonio de Areco;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2015;2015;San Antonio de Areco;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2015;2015;San Antonio de Areco;Total de víctimas de lesiones dolosas;46;;;;;;;;;
1/1/2015;2015;San Antonio de Areco;Total de víctimas de otros delitos contra la integridad sexual;11;;;;;;;;;
1/1/2015;2015;San Antonio de Areco;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2016;2016;San Antonio de Areco;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2016;2016;San Antonio de Areco;Total de víctimas de lesiones dolosas;123;;;;;;;;;
1/1/2016;2016;San Antonio de Areco;Total de víctimas de otros delitos contra la integridad sexual;11;;;;;;;;;
1/1/2016;2016;San Antonio de Areco;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2017;2017;San Antonio de Areco;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2017;2017;San Antonio de Areco;Total de víctimas de lesiones dolosas;84;;;;;;;;;
1/1/2017;2017;San Antonio de Areco;Total de víctimas de otros delitos contra la integridad sexual;7;;;;;;;;;
1/1/2017;2017;San Antonio de Areco;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2018;2018;San Antonio de Areco;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2018;2018;San Antonio de Areco;Total de víctimas de lesiones dolosas;61;;;;;;;;;
1/1/2018;2018;San Antonio de Areco;Total de víctimas de otros delitos contra la integridad sexual;6;;;;;;;;;
1/1/2018;2018;San Antonio de Areco;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2019;2019;San Antonio de Areco;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2019;2019;San Antonio de Areco;Total de víctimas de lesiones dolosas;59;;;;;;;;;
1/1/2019;2019;San Antonio de Areco;Total de víctimas de otros delitos contra la integridad sexual;5;;;;;;;;;
1/1/2019;2019;San Antonio de Areco;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2020;2020;San Antonio de Areco;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2020;2020;San Antonio de Areco;Total de víctimas de lesiones dolosas;76;;;;;;;;;
1/1/2020;2020;San Antonio de Areco;Total de víctimas de otros delitos contra la integridad sexual;20;;;;;;;;;
1/1/2020;2020;San Antonio de Areco;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2021;2021;San Antonio de Areco;Total de víctimas de homicidios dolosos;1;;;;;;;;;
1/1/2021;2021;San Antonio de Areco;Total de víctimas de lesiones dolosas;83;;;;;;;;;
1/1/2021;2021;San Antonio de Areco;Total de víctimas de otros delitos contra la integridad sexual;24;;;;;;;;;
1/1/2021;2021;San Antonio de Areco;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2014;2014;San Cayetano;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2014;2014;San Cayetano;Total de víctimas de lesiones dolosas;25;;;;;;;;;
1/1/2014;2014;San Cayetano;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;San Cayetano;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2015;2015;San Cayetano;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2015;2015;San Cayetano;Total de víctimas de lesiones dolosas;13;;;;;;;;;
1/1/2015;2015;San Cayetano;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2015;2015;San Cayetano;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2016;2016;San Cayetano;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2016;2016;San Cayetano;Total de víctimas de lesiones dolosas;16;;;;;;;;;
1/1/2016;2016;San Cayetano;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2016;2016;San Cayetano;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2017;2017;San Cayetano;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2017;2017;San Cayetano;Total de víctimas de lesiones dolosas;15;;;;;;;;;
1/1/2017;2017;San Cayetano;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2017;2017;San Cayetano;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2018;2018;San Cayetano;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2018;2018;San Cayetano;Total de víctimas de lesiones dolosas;39;;;;;;;;;
1/1/2018;2018;San Cayetano;Total de víctimas de otros delitos contra la integridad sexual;12;;;;;;;;;
1/1/2018;2018;San Cayetano;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2019;2019;San Cayetano;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2019;2019;San Cayetano;Total de víctimas de lesiones dolosas;22;;;;;;;;;
1/1/2019;2019;San Cayetano;Total de víctimas de otros delitos contra la integridad sexual;1;;;;;;;;;
1/1/2019;2019;San Cayetano;Total de víctimas de violaciones;-;;;;;;;;;
1/1/2020;2020;San Cayetano;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2020;2020;San Cayetano;Total de víctimas de lesiones dolosas;16;;;;;;;;;
1/1/2020;2020;San Cayetano;Total de víctimas de otros delitos contra la integridad sexual;3;;;;;;;;;
1/1/2020;2020;San Cayetano;Total de víctimas de violaciones;2;;;;;;;;;
1/1/2021;2021;San Cayetano;Total de víctimas de homicidios dolosos;-;;;;;;;;;
1/1/2021;2021;San Cayetano;Total de víctimas de lesiones dolosas;32;;;;;;;;;
1/1/2021;2021;San Cayetano;Total de víctimas de otros delitos contra la integridad sexual;4;;;;;;;;;
1/1/2021;2021;San Cayetano;Total de víctimas de violaciones;1;;;;;;;;;
1/1/2014;2014;San Fernando;Total de víctimas de homicidios dolosos;16;;;;;;;;;
1/1/2014;2014;San Fernando;Total de víctimas de lesiones dolosas;761;;;;;;;;;
1/1/2014;2014;San Fernando;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;San Fernando;Total de víctimas de violaciones;11;;;;;;;;;
1/1/2015;2015;San Fernando;Total de víctimas de homicidios dolosos;10;;;;;;;;;
1/1/2015;2015;San Fernando;Total de víctimas de lesiones dolosas;721;;;;;;;;;
1/1/2015;2015;San Fernando;Total de víctimas de otros delitos contra la integridad sexual;38;;;;;;;;;
1/1/2015;2015;San Fernando;Total de víctimas de violaciones;8;;;;;;;;;
1/1/2016;2016;San Fernando;Total de víctimas de homicidios dolosos;9;;;;;;;;;
1/1/2016;2016;San Fernando;Total de víctimas de lesiones dolosas;707;;;;;;;;;
1/1/2016;2016;San Fernando;Total de víctimas de otros delitos contra la integridad sexual;37;;;;;;;;;
1/1/2016;2016;San Fernando;Total de víctimas de violaciones;11;;;;;;;;;
1/1/2017;2017;San Fernando;Total de víctimas de homicidios dolosos;5;;;;;;;;;
1/1/2017;2017;San Fernando;Total de víctimas de lesiones dolosas;796;;;;;;;;;
1/1/2017;2017;San Fernando;Total de víctimas de otros delitos contra la integridad sexual;13;;;;;;;;;
1/1/2017;2017;San Fernando;Total de víctimas de violaciones;7;;;;;;;;;
1/1/2018;2018;San Fernando;Total de víctimas de homicidios dolosos;7;;;;;;;;;
1/1/2018;2018;San Fernando;Total de víctimas de lesiones dolosas;649;;;;;;;;;
1/1/2018;2018;San Fernando;Total de víctimas de otros delitos contra la integridad sexual;24;;;;;;;;;
1/1/2018;2018;San Fernando;Total de víctimas de violaciones;8;;;;;;;;;
1/1/2019;2019;San Fernando;Total de víctimas de homicidios dolosos;9;;;;;;;;;
1/1/2019;2019;San Fernando;Total de víctimas de lesiones dolosas;790;;;;;;;;;
1/1/2019;2019;San Fernando;Total de víctimas de otros delitos contra la integridad sexual;23;;;;;;;;;
1/1/2019;2019;San Fernando;Total de víctimas de violaciones;8;;;;;;;;;
1/1/2020;2020;San Fernando;Total de víctimas de homicidios dolosos;8;;;;;;;;;
1/1/2020;2020;San Fernando;Total de víctimas de lesiones dolosas;624;;;;;;;;;
1/1/2020;2020;San Fernando;Total de víctimas de otros delitos contra la integridad sexual;98;;;;;;;;;
1/1/2020;2020;San Fernando;Total de víctimas de violaciones;9;;;;;;;;;
1/1/2021;2021;San Fernando;Total de víctimas de homicidios dolosos;7;;;;;;;;;
1/1/2021;2021;San Fernando;Total de víctimas de lesiones dolosas;719;;;;;;;;;
1/1/2021;2021;San Fernando;Total de víctimas de otros delitos contra la integridad sexual;146;;;;;;;;;
1/1/2021;2021;San Fernando;Total de víctimas de violaciones;4;;;;;;;;;
1/1/2014;2014;San Isidro;Total de víctimas de homicidios dolosos;15;;;;;;;;;
1/1/2014;2014;San Isidro;Total de víctimas de lesiones dolosas;771;;;;;;;;;
1/1/2014;2014;San Isidro;Total de víctimas de otros delitos contra la integridad sexual;-;;;;;;;;;
1/1/2014;2014;San Isidro;Total de víctimas de violaciones;23;;;;;;;;;
1/1/2015;2015;San Isidro;Total de víctimas de homicidios dolosos;8;;;;;;;;;
1/1/2015;2015;San Isidro;Total de víctimas de lesiones dolosas;809;;;;;;;;;
1/1/2015;2015;San Isidro;Total de víctimas de otros delitos contra la integridad sexual;87;;;;;;;;;
1/1/2015;2015;San Isidro;Total de víctimas de violaciones;5;;;;;;;;;
1/1/2016;2016;San Isidro;Total de víctimas de homicidios dolosos;11;;;;;;;;;
1/1/2016;2016;San Isidro;Total de víctimas de lesiones dolosas;529;;;;;;;;;
1/1/2016;2016;San Isidro;Total de víctimas de otros delitos contra la integridad sexual;20;;;;;;;;;
1/1/2016;2016;San Isidro;Total de víctimas de violaciones;15;;;;;;;;;
1/1/2017;2017;San Isidro;Total de víctimas de homicidios dolosos;6;;;;;;;;;
1/1/2017;2017;San Isidro;Total de víctimas de lesiones dolosas;562;;;;;;;;;
1/1/2017;2017;San Isidro;Total de víctimas de otros delitos contra la integridad sexual;19;;;;;;;;;
1/1/2017;2017;San Isidro;Total de víctimas de violaciones;23;;;;;;;;;
1/1/2018;2018;San Isidro;Total de víctimas de homicidios dolosos;11;;;;;;;;;
1/1/2018;2018;San Isidro;Total de víctimas de lesiones dolosas;537;;;;;;;;;
1/1/2018;2018;San Isidro;Total de víctimas de otros delitos contra la integridad sexual;19;;;;;;;;;
1/1/2018;2018;San Isidro;Total de víctimas de violaciones;12;;;;;;;;;
1/1/2019;2019;San Isidro;Total de víctimas de homicidios dolosos;8;;;;;;;;;
1/1/2019;2019;San Isidro;Total de víctimas de lesiones dolosas;619;;;;;;;;;
1/1/2019;2019;San Isidro;Total de víctimas de otros delitos contra la integridad sexual;32;;;;;;;;;
1/1/2019;2019;San Isidro;Total de víctimas de violaciones;26;;;;;;;;;
1/1/2020;2020;San Isidro;Total de víctimas de homicidios dolosos;10;;;;;;;;;
1/1/2020;2020;San Isidro;Total de víctimas de lesiones dolosas;694;;;;;;;;;
1/1/2020;2020;San Isidro;Total de víctimas de otros delitos contra la integridad sexual;98;;;;;;;;;
1/1/2020;2020;San Isidro;Total de víctimas de violaciones;35;;;;;;;;;
1/1/2021;2021;San Isidro;Total de víctimas de homicidios dolosos;4;;;;;;;;;
1/1/2021;2021;San Isidro;Total de víctimas de lesiones dolosas;844;;;;;;;;;
1/1/2021;2021;San Isidro;Total de víctimas de otros delitos contra la integridad sexual;166;;;;;;;;;
1/1/2021;2021;San Isidro;Total de víctimas de violaciones;41;;;;;;;;;
1/1/2014;2014;San Miguel;Total de víctimas de homicidios dolosos;24;;;;;;;;;
1/1/2014;2014;San Miguel;Total de víctimas de lesiones dolosas;1289;;;;;;;;;
